Transaction_ID,Date,Unit_Price,Units_Sold,Marketing_Spend,Logistics_Delay,Revenue,Customer_Score_Freq,Region_enc,Channel_enc,Product_Variant_enc,Year,Month,Day,DayOfWeek
RB06585,2024-10-15,-1.7237018549941974,-0.19166573367111853,-0.03072076656110277,0,-0.29126886030633437,1,2,3,0,2024,10,15,1
RB02335-DUP,2023-05-10,0.6873090224416895,-0.052234043880042054,-0.21235364353729952,2,0.0017089024396281037,1,7,3,4,2023,5,10,2
RB08280,2023-04-18,-1.7237018549941974,0.10348163887933531,-0.05048810211003426,3,-0.06389093560607803,0,4,1,0,2023,4,18,1
RB07620,2023-10-04,-1.7237018549941974,0.06786040426117709,0.26127960940549694,4,-0.09133309893197103,1,4,4,0,2023,10,4,2
RB00558,2023-02-10,-1.7237018549941974,0.0006889332669358738,0.11669515719837376,2,-0.14308117834651213,2,7,0,0,2023,2,10,4
RB05057,2024-07-19,0.20510684695451212,-0.14688475300829104,0.3016276376488845,4,-0.13262702088902908,1,2,2,1,2024,7,19,4
RB03927,2024-08-27,0.20510684695451212,-0.1886124849895621,0.3111414309558537,3,-0.17548906646470958,2,7,4,1,2024,8,27,1
RB01838,2024-05-07,-0.2770953285326653,-0.1886124849895621,-0.007503215904130889,1,-0.20384596856813236,2,1,1,2,2024,5,7,1
RB03680,2024-09-24,0.20510684695451212,-0.27206794895210423,0.2549649212780199,3,-0.26121315761607056,2,2,3,1,2024,9,24,1
RB04662,2023-09-24,-1.7237018549941974,-0.15299125037140388,-0.17545080548721126,4,-0.26147451155250767,2,2,4,0,2023,9,24,6
RB08462,2024-09-26,1.1695111979288668,-0.12245876355583969,-0.11703644323900582,0,-0.04232923585001924,1,6,4,3,2024,9,26,3
RB09350,2024-04-22,0.6873090224416895,-0.27206794895210423,-0.3900414192077113,5,-0.23821401120960786,0,7,3,4,2024,4,22,0
RB06226,2024-04-15,0.6873090224416895,0.16047561426838847,0.033868129435855106,59,0.23385653647986107,1,6,0,4,2024,4,15,0
RB03928,2024-09-06,-1.7237018549941974,-0.05325179344056086,0.30903042353056825,1,-0.18463645424000724,0,5,3,0,2024,9,6,4
RB05535,2024-04-25,0.6873090224416895,-0.19471898235267493,-0.18596550748720383,1,-0.15379668974043226,2,6,0,4,2024,4,25,3
RB07575,2024-09-11,0.20510684695451212,0.00984867931160513,0.07112827966658715,0,0.02836700395620988,2,5,4,1,2024,9,11,2
RB06824,2024-04-08,0.20510684695451212,-0.19675448147371255,-0.0007877568739250206,1,-0.183852392430696,1,2,1,1,2024,4,8,0
RB08140,2023-01-18,0.20510684695451212,-0.09701502454286953,-0.32830518089012317,2,-0.08140164934736213,1,5,0,1,2023,1,18,2
RB06843,2024-03-02,0.20510684695451212,-0.1438315043267346,-0.18738063212510114,4,-0.12949077365178416,2,5,3,1,2024,3,2,5
RB00645,2024-04-25,-1.7237018549941974,0.08007339898740276,-0.21265092835806318,3,-0.08192435722023629,0,1,4,0,2024,4,25,3
RB09457,2023-10-10,0.20510684695451212,0.07396690162428993,-0.0759786797405653,3,0.09422819593835309,2,6,1,1,2023,10,10,1
RB05162,2024-12-15,0.6873090224416895,0.021043924477312,0.0028491949305749914,1,0.08168320698937342,2,1,4,4,2024,12,15,6
RB03651,2023-03-30,1.1695111979288668,-0.24051771257602123,0.15581126647915416,3,-0.17875599067017303,0,5,3,3,2023,3,30,3
RB03615,2024-04-22,0.6873090224416895,-0.26189045334691613,-0.25086350364499227,2,-0.22710646891103214,0,6,3,4,2024,4,22,0
RB03829,2023-10-30,1.1695111979288668,-0.2517129577417281,-0.029384682473997847,2,-0.1916930105238083,0,2,1,3,2023,10,30,0
RB00002,2023-03-26,-1.7237018549941974,0.06786040426117709,-0.18665079721108382,2,-0.09133309893197103,0,6,3,0,2023,3,26,6
RB04518,2023-06-11,1.1695111979288668,-0.0776777828930122,0.1826967332801116,3,0.009418843564521853,2,1,2,3,2023,6,11,6
RB03170,2024-11-18,1.1695111979288668,-0.08785527849820027,-0.33823346175897945,2,-0.002342083575146578,2,1,2,3,2024,11,18,0
RB02276,2024-07-28,-1.7237018549941974,-0.10312152190598237,0.13698114543368994,4,-0.22305548289625746,2,2,0,0,2024,7,28,6
RB04264,2024-05-02,0.6873090224416895,0.04343441480872574,0.10100357073849557,1,0.10611980004624005,2,4,3,4,2024,5,2,3
RB08461,2023-02-18,0.20510684695451212,-0.09599727498235072,-0.06547049654888548,2,-0.08035623360161383,1,2,2,1,2023,2,18,5
RB06101,2024-04-28,-0.2770953285326653,-0.07360678465093698,-0.20501767544082172,3,-0.0930972380029213,1,1,1,2,2024,4,28,6
RB04380,2023-12-22,-1.7237018549941974,-0.1896302345500809,0.2425797287177817,1,-0.2897007366877119,0,4,1,0,2023,12,22,4
RB00679,2023-07-23,0.20510684695451212,-0.08785527849820027,0.18794831241858098,2,-0.07199290763562739,2,7,4,1,2023,7,23,6
RB03192,2024-06-23,-1.7237018549941974,-0.11635226619272684,-0.09344990086982984,3,-0.2332482864173034,2,7,4,0,2024,6,23,6
RB05437,2023-02-21,0.20510684695451212,0.10042839019777888,-0.33324806729328155,3,0.12140900532780902,2,4,1,1,2023,2,21,1
RB04910,2024-07-26,0.6873090224416895,-0.15400899993192269,-0.2239044286335031,1,-0.10936652054612929,1,5,1,4,2024,7,26,4
RB08323,2023-03-25,0.6873090224416895,-0.04918079519848564,-0.10944841455443424,3,0.005041165129200826,0,6,1,4,2023,3,25,5
RB08448,2024-07-28,0.20510684695451212,-0.1092280192690952,0.20507199957967095,2,-0.0939466382963418,1,5,4,1,2024,7,28,6
RB08637,2023-04-02,0.20510684695451212,13.187669988909109,-0.3968071273853282,2,13.564410079905263,2,2,3,1,2023,4,2,6
RB01798,2024-07-10,0.20510684695451212,-0.0440920473958916,-0.04804368480125175,1,-0.027040030568450283,2,5,1,1,2024,7,10,2
RB09413,2024-06-28,-0.2770953285326653,-0.08683752893768147,0.06488163160087466,2,-0.10583824240422876,0,1,1,2,2024,6,28,4
RB07837,2023-08-21,0.6873090224416895,-0.18047048850541164,-0.0776693598381837,4,-0.1382461305224262,1,2,0,4,2023,8,21,0
RB09396-DUP,2024-10-23,0.20510684695451212,-0.08073103157456862,-0.013647600164436802,5,-0.06467499741538926,1,2,3,1,2024,10,23,2
RB03819,2023-07-04,0.20510684695451212,-0.3830026510486541,-0.41632185911213976,1,-0.3751634739026358,2,5,3,1,2023,7,4,1
RB05720,2023-02-22,0.6873090224416895,18.88096103045131,0.1992401106928584,0,20.66506984048008,1,2,0,4,2023,2,22,2
RB00110,2023-11-11,0.20510684695451212,-0.07869553245353102,0.099442316147587,5,-0.06258416592389265,2,4,0,1,2023,11,11,5
RB08782,2023-11-24,0.20510684695451212,0.07600240074532753,0.10534441803226832,2,0.0963190274298497,1,7,4,1,2023,11,24,4
RB03524,2024-03-13,1.1695111979288668,-0.002364315414620545,-0.03129727367126348,3,0.09644970439806824,0,7,4,3,2024,3,13,2
RB00584,2024-03-10,-1.7237018549941974,-0.3026004357676684,-0.2558714423227718,2,-0.3767315975212583,0,7,3,0,2024,3,10,6
RB02688,2023-05-30,1.1695111979288668,-0.10006827322442595,0.18080505659284946,4,-0.016455196142748693,1,4,1,3,2023,5,30,1
RB08073,2023-10-23,-0.2770953285326653,-0.13670725740310297,0.2863284019643313,1,-0.1538620282245415,0,7,1,2,2023,10,23,0
RB01950,2023-05-16,0.20510684695451212,-0.0593582908036737,-0.21690838922883496,4,-0.04272126675467486,0,1,1,1,2023,5,16,1
RB05983,2023-10-31,-0.2770953285326653,-0.07258903509041818,-0.31741198058247033,1,-0.09211716074128226,0,2,2,2,2023,10,31,1
RB08036,2024-11-11,0.6873090224416895,-0.22525146916823913,-0.20119072753570577,3,-0.18711931663615947,2,6,2,4,2024,11,11,0
RB02230,2024-09-21,-0.2770953285326653,-0.051216294319523244,0.21369353099882962,1,-0.07153553824686251,1,7,1,2,2024,9,21,5
RB02685,2023-05-27,1.1695111979288668,0.07091365294273351,-0.05048810211003426,1,0.18112837980368093,1,4,3,3,2023,5,27,5
RB07968,2024-10-02,-0.2770953285326653,-0.05325179344056086,-0.15047602856442813,1,-0.07349569277014058,2,3,2,2,2024,10,2,2
RB08077,2024-04-15,-0.2770953285326653,-0.17334624158178,-0.30821434947867044,2,-0.18914480964354682,2,7,0,2,2024,4,15,0
RB00172,2023-09-24,1.1695111979288668,-0.19573673191319374,-0.300720028663595,4,-0.12700791125563193,0,6,3,3,2023,9,24,6
RB05227,2023-02-18,-0.2770953285326653,-0.14688475300829104,-0.2282523379696146,1,-0.16366280084093188,0,1,2,2,2023,2,18,5
RB00214,2023-12-11,0.6873090224416895,-0.13060076003999013,-0.1379433479661135,1,-0.08381917325940509,1,4,2,4,2023,12,11,0
RB02523,2023-03-08,-1.7237018549941974,0.09737514151622247,-0.28243015385705167,2,-0.06859530646194541,1,0,4,0,2023,3,8,2
RB05388,2024-07-10,-0.2770953285326653,-0.1255120122373961,0.2876757581574771,3,-0.14308117834651213,1,3,3,2,2024,7,10,2
RB09127,2024-06-02,0.6873090224416895,-0.11533451663220805,-0.14304934038559763,0,-0.06715785981154149,1,7,2,4,2024,6,2,6
RB03569,2023-03-07,-0.2770953285326653,-0.08989077761923789,-0.1981573087341632,0,-0.10877847418914587,1,6,3,2,2023,3,7,1
RB05226,2023-08-29,0.20510684695451212,0.008830929751086325,0.017492611337162157,3,0.027321588210461573,2,2,1,1,2023,8,29,1
RB03953,2023-04-15,0.6873090224416895,-0.04103879871433518,-0.22312841882727033,1,0.013927198968061417,2,7,2,4,2023,4,15,5
RB08970,2023-11-18,1.1695111979288668,-0.22423371960772032,0.2897161451593744,2,-0.15993850724670355,0,0,4,3,2023,11,18,5
RB04056,2023-09-24,-0.2770953285326653,0.04343441480872574,-0.10132923880087837,1,0.019611647085567827,2,4,4,2,2023,9,24,6
RB08829,2024-06-04,1.1695111979288668,-0.051216294319523244,-0.18770901709385696,3,0.039997254127659775,2,7,2,3,2024,6,4,1
RB02006,2024-01-24,1.1695111979288668,0.1370673743764559,-0.275369741220295,3,0.2575744062115257,1,4,2,3,2024,1,24,2
RB07311,2023-06-30,0.20510684695451212,-0.23542896477342717,-0.13982076476019145,4,-0.2235781907691316,1,3,2,1,2023,6,30,4
RB04327,2023-03-31,0.6873090224416895,-0.20998522576045703,0.2388919845318447,1,-0.17045800318829588,1,6,1,4,2023,3,31,4
RB07469,2023-11-05,-0.2770953285326653,-0.22728696828927672,-0.20728010935087268,3,-0.2410889045104157,2,7,4,2,2023,11,5,6
RB06028,2024-04-30,0.6873090224416895,-0.20286097883682538,0.24529100974186824,4,-0.16268272357929284,1,2,1,4,2024,4,30,1
RB06775,2023-03-12,-1.7237018549941974,0.09228639371362844,-0.37119418629042616,2,-0.07251561550850155,2,3,2,0,2023,3,12,6
RB01844,2024-08-29,1.1695111979288668,-0.07157128552989937,0.17394468988619097,1,0.01647539984832291,2,4,4,3,2024,8,29,3
RB07522,2024-05-02,1.1695111979288668,-0.1702929929002236,-0.411624921914282,0,-0.09760559340646087,1,2,0,3,2024,5,2,3
RB08962,2024-09-15,-1.7237018549941974,0.1971145984470655,0.17668612039872408,2,0.00824275085055501,2,6,1,0,2024,9,15,6
RB09452,2024-06-26,-1.7237018549941974,0.07498465118480874,-0.018389625786457996,1,-0.08584466626679244,2,4,3,0,2024,6,26,2
RB02098,2024-09-12,1.1695111979288668,-0.2527307073022469,0.30596685524057904,0,-0.19286910323777515,1,3,0,3,2024,9,12,3
RB06953,2024-05-14,1.1695111979288668,0.05157641129287619,-0.33265553477935195,5,0.1587826182383109,1,3,3,3,2024,5,14,1
RB05500,2024-02-03,0.6873090224416895,0.0037421819484922928,-0.32751450376518676,2,0.06280038508179467,0,2,2,4,2024,2,3,5
RB02015,2024-10-11,-1.7237018549941974,-0.3056536844492248,-0.05048810211003426,1,-0.379083782949192,2,4,3,0,2024,10,11,4
RB07248,2023-04-27,0.20510684695451212,0.09126864415310963,0.2718322019788075,1,0.11200026361607428,2,2,4,1,2023,4,27,3
RB05942,2024-08-02,-1.7237018549941974,0.12790762833178665,-0.4225644329226568,3,-0.04507345218260854,2,1,2,0,2024,8,2,4
RB08754,2024-12-26,0.6873090224416895,0.015955176674717967,-0.4209605344607022,3,0.07612943584008557,0,6,1,4,2024,12,26,3
RB00387,2024-10-12,-1.7237018549941974,-0.010506311898770996,0.1253498258931224,3,-0.15170585824893565,0,2,1,0,2024,10,12,5
RB01966,2023-01-29,-0.2770953285326653,0.0037421819484922928,-0.0909833467744852,2,-0.018611366118354573,1,2,2,2,2023,1,29,6
RB03214,2024-05-22,0.6873090224416895,0.004759931509011099,-0.20460821279367583,4,0.06391113931165225,0,2,3,4,2024,5,22,2
RB07858,2024-09-09,1.1695111979288668,0.08210889810844038,-0.24536638272674188,3,0.1940653996573162,0,6,0,3,2024,9,9,0
RB02549,2024-07-06,0.20510684695451212,-0.23441121521290836,-0.343914059969533,1,-0.2225327750233833,1,7,3,1,2024,7,6,5
RB01076-DUP,2023-07-10,1.1695111979288668,-0.04612754651692921,0.14315024684218178,3,0.045877717697493985,0,6,3,3,2023,7,10,0
RB03733,2024-03-29,0.20510684695451212,-0.2527307073022469,-0.37262778088520965,1,-0.2413502584468528,2,2,4,1,2024,3,29,4
RB07663,2024-07-31,-0.2770953285326653,-0.18454148674748688,0.12787817285893177,3,-0.1999256595215762,2,7,4,2,2024,7,31,2
RB01074,2023-10-12,0.20510684695451212,0.09737514151622247,-0.035773386237526114,2,0.1182727580905641,2,6,2,1,2023,10,12,3
RB08422,2023-01-10,0.6873090224416895,-0.17538174070281762,0.2835592665164689,3,-0.13269235937313834,0,3,1,4,2023,1,10,1
RB01843,2024-09-06,0.6873090224416895,-0.07157128552989937,-0.12361785927328041,2,-0.0193954279276658,1,7,2,4,2024,9,6,4
RB09591,2024-05-25,0.6873090224416895,-0.03391455179070354,-0.26625359522040476,2,0.021702478577064435,2,6,2,4,2024,5,25,5
RB01438,2023-08-01,1.1695111979288668,0.12587212921074906,0.2672512452455144,1,0.24463738635789045,2,3,4,3,2023,8,1,1
RB06406,2023-08-20,-0.2770953285326653,0.03427466876405648,-0.3623094579856393,4,0.010790951730816503,1,2,3,2,2023,8,20,6
RB00788,2023-08-05,-1.7237018549941974,0.020026174916793194,-0.06572894013678557,0,-0.12818400396959878,1,3,0,0,2023,8,5,5
RB02822,2023-06-20,0.6873090224416895,-0.002364315414620545,-0.3067409629914778,2,0.05613585970264923,2,3,2,4,2023,6,20,1
RB05922,2023-01-29,-1.7237018549941974,-0.33211517302271376,-0.1550212676605075,2,-0.3994693899912839,2,2,2,0,2023,1,29,6
RB08632,2023-03-21,-1.7237018549941974,-0.1244942626768773,-0.051014088455770934,0,-0.23952078089179327,1,4,2,0,2023,3,21,1
RB02568,2023-08-01,0.6873090224416895,-0.19573673191319374,-0.05048810211003426,0,-0.15490744397028983,1,4,1,4,2023,8,1,1
RB01570,2024-03-21,-1.7237018549941974,0.07600240074532753,0.31175066791608474,2,-0.0850606044574812,0,4,2,0,2024,3,21,3
RB02548,2023-11-28,0.20510684695451212,-0.23034021697083315,-0.2887070872197173,1,-0.2183511120403901,1,2,0,1,2023,11,28,1
RB02267,2024-09-09,1.1695111979288668,0.0851621467899968,-0.10221335217829787,2,0.19759367779921674,2,4,1,3,2024,9,9,0
RB01834,2023-03-25,0.6873090224416895,-0.26290820290743494,-0.0004178145021753125,1,-0.2282172231408897,2,2,1,4,2023,3,25,5
RB02708,2024-12-20,-0.2770953285326653,-0.16418649553711073,0.17052625396867535,1,-0.1803241142887955,0,3,0,2,2024,12,20,4
RB00810,2024-09-01,-1.7237018549941974,-0.09803277410338833,-0.31342735900128926,3,-0.2191351738497013,2,1,1,0,2024,9,1,6
RB01727,2024-04-11,-1.7237018549941974,-0.10515702102701997,-0.3224980091514966,1,-0.22462360651487992,2,4,3,0,2024,4,11,3
RB01059,2024-07-28,-0.2770953285326653,-0.18148823806593045,-0.40074978413799583,5,-0.1969854277366591,2,3,4,2,2024,7,28,6
RB03553,2024-04-18,-1.7237018549941974,0.15436911690527563,0.1339011443144123,3,-0.024687845140516595,0,3,1,0,2024,4,18,3
RB01876,2024-02-16,1.1695111979288668,-0.24967745862069046,-0.11628501477245246,3,-0.18934082509587463,2,2,3,3,2024,2,16,4
RB00173,2023-03-10,-1.7237018549941974,0.12485437965023025,0.10747987098872676,2,-0.04742563761054223,0,2,3,0,2023,3,10,4
RB02096,2024-01-12,1.1695111979288668,0.006795430630048712,0.160872442091488,2,0.10703453882376983,2,0,1,3,2024,1,12,4
RB09538,2023-04-18,-1.7237018549941974,-0.2700324498310666,-0.32316523634401007,2,-0.351641619623299,0,2,0,0,2023,4,18,1
RB02624,2024-03-08,1.1695111979288668,0.02816817140094364,-0.05048810211003426,2,0.13173248581707353,2,4,3,3,2024,3,8,4
RB05850,2024-10-18,-0.2770953285326653,0.012901927993161548,-0.003038239635402568,2,-0.00979067076360325,1,6,0,2,2024,10,18,4
RB06878,2023-08-25,0.6873090224416895,0.06684265470065828,-0.32351127641861294,1,0.13166714733296425,2,2,0,4,2023,8,25,4
RB02494,2023-08-29,0.6873090224416895,-0.09090852717975668,0.12945789740672653,3,-0.040499758294959706,0,6,1,4,2023,8,29,1
RB02815,2023-11-19,1.1695111979288668,-0.24051771257602123,0.01908605254411506,1,-0.17875599067017303,2,1,4,3,2023,11,19,6
RB01070,2023-12-06,-1.7237018549941974,-0.1580799981739979,0.156266768210009,3,-0.26539482059906383,1,0,3,0,2023,12,6,2
RB04353,2023-06-17,0.6873090224416895,0.20729209405225354,0.2124563155044684,2,0.2849512310533095,1,3,1,4,2023,6,17,5
RB07176,2023-09-08,-1.7237018549941974,-0.12042326443480207,0.1708710717667196,1,-0.23638453365454834,0,3,1,0,2023,9,8,4
RB03510,2024-04-11,0.20510684695451212,-0.01763055882240264,0.019412943619299204,3,0.00014077882100564632,1,4,4,1,2024,4,11,3
RB01766,2023-04-29,-1.7237018549941974,-0.27206794895210423,-0.18112515650646507,0,-0.3532097432419214,1,4,3,0,2023,4,29,5
RB06670,2024-01-13,-1.7237018549941974,0.05666515909547022,-0.04515653176122697,5,-0.09995777883439455,0,7,2,0,2024,1,13,5
RB03670,2023-05-07,0.20510684695451212,-0.21202072488149465,0.046130279489189796,4,-0.1995336286169206,0,0,1,1,2023,5,7,6
RB06611,2024-12-26,-1.7237018549941974,-0.19471898235267493,0.15269188089298685,3,-0.29362104573426806,2,2,0,0,2024,12,26,3
RB00457,2024-11-10,-0.2770953285326653,-0.011524061459289801,-0.019319914056092978,2,-0.03331252504294011,2,7,3,2,2024,11,10,6
RB02030,2024-02-22,-0.2770953285326653,-0.08989077761923789,-0.3461741851349732,3,-0.10877847418914587,0,4,4,2,2024,2,22,3
RB01734,2024-04-01,0.6873090224416895,-0.09396177586131312,-0.1978107254255342,2,-0.04383202098453243,2,6,4,4,2024,4,1,0
RB07035,2023-03-26,0.20510684695451212,0.11976563184763621,0.3003310738371757,2,0.1412719044970268,0,5,4,1,2023,3,26,6
RB06372,2023-09-04,-1.7237018549941974,-0.23441121521290836,0.2853080726548762,5,-0.32419945629740593,0,0,1,0,2023,9,4,0
RB08643,2024-09-07,1.1695111979288668,-0.18555923630800567,-0.10890287178375922,0,-0.11524698411596351,1,2,4,3,2024,9,7,5
RB05001,2024-01-19,0.6873090224416895,-0.14179600520569702,0.2997601348757823,4,-0.0960374697878384,1,1,0,4,2024,1,19,4
RB01695,2024-05-12,0.6873090224416895,0.004759931509011099,-0.31917545403958136,2,0.06391113931165225,1,4,2,4,2024,5,12,6
RB02638,2023-10-26,-0.2770953285326653,0.04038116612716932,-0.34900647153836556,2,0.016671415300650718,0,5,2,2,2023,10,26,3
RB08133,2023-07-02,-1.7237018549941974,-0.11635226619272684,-0.1898978427933762,1,-0.2332482864173034,1,5,0,0,2023,7,2,6
RB04499,2023-01-31,0.6873090224416895,-0.04918079519848564,0.005743545821445107,1,0.005041165129200826,2,5,2,4,2023,1,31,1
RB02910,2023-02-02,0.6873090224416895,-0.07971328201404983,-0.006005519694271842,1,-0.028281461766526395,1,4,0,4,2023,2,2,3
RB01360,2024-08-01,1.1695111979288668,0.12892537789230546,-0.09816802419470413,1,0.248165664499791,1,2,0,3,2024,8,1,3
RB06754,2024-10-11,-1.7237018549941974,-0.05019854475900444,0.126661871874574,4,-0.18228426881207357,2,2,2,0,2024,10,11,4
RB03149,2023-02-07,-0.2770953285326653,-0.06342928904574892,-0.030233893065242726,2,-0.08329646538653095,0,5,2,2,2023,2,7,1
RB03779,2023-10-16,0.20510684695451212,-0.04612754651692921,-0.04482773936695151,4,-0.02913086205994689,1,4,1,1,2023,10,16,0
RB08447,2023-04-22,-1.7237018549941974,-0.12245876355583969,-0.07989444640894276,5,-0.2379526572731708,1,2,0,0,2023,4,22,5
RB04004,2023-04-05,0.20510684695451212,0.033256919203537676,-0.15540981579764993,0,0.05241156610842089,1,5,4,1,2023,4,5,2
RB07428,2024-02-05,0.6873090224416895,0.00170668282745468,-0.2708023653376535,2,0.060578876622079524,1,3,4,4,2024,2,5,0
RB06448,2024-05-19,-1.7237018549941974,0.020026174916793194,-0.34535906247886383,1,-0.12818400396959878,1,6,4,0,2024,5,19,6
RB05319,2024-04-19,1.1695111979288668,-0.008470812777733382,-0.011101598092780388,3,0.08939314811426718,0,6,1,3,2024,4,19,4
RB00858,2023-03-26,0.20510684695451212,-0.0033820649751393514,-0.05048810211003426,1,0.014776599261481916,0,2,2,1,2023,3,26,6
RB08277,2023-11-17,-1.7237018549941974,-0.06953578640886177,-0.12354927597748976,1,-0.1971814431889869,2,2,1,0,2023,11,17,4
RB00429,2024-05-02,-1.7237018549941974,-0.2832631941178111,0.27356729145805664,3,-0.36183442314434494,0,1,4,0,2024,5,2,3
RB02966,2024-12-16,1.1695111979288668,0.046487663490282154,-0.27214265948846045,2,0.1529021546684767,1,6,4,3,2024,12,16,0
RB00296,2023-01-07,0.6873090224416895,-0.0013465658541017386,0.010344602213702571,2,0.0572466139325068,1,7,4,4,2023,1,7,5
RB05243,2024-07-21,-1.7237018549941974,0.019008425356274387,0.06122960505215136,3,-0.12896806577891,2,4,4,0,2024,7,21,6
RB00733,2024-03-21,1.1695111979288668,-0.19166573367111853,0.20669463961552473,2,-0.12230354039976457,2,4,1,3,2024,3,21,3
RB07263,2024-03-22,-1.7237018549941974,-0.04612754651692921,-0.05048810211003426,1,-0.17914802157482865,0,1,1,0,2024,3,22,4
RB00479,2023-12-08,1.1695111979288668,-0.09396177586131312,-0.36954954527651673,2,-0.009398639858947636,1,3,1,3,2023,12,8,4
RB00348,2024-05-16,-1.7237018549941974,0.052594160853394994,-0.02361879652135212,4,-0.10309402607163946,1,1,1,0,2024,5,16,3
RB03161,2023-08-31,-1.7237018549941974,-0.04714529607744802,0.2803638281666526,1,-0.17993208338413988,1,2,1,0,2023,8,31,3
RB08640,2023-08-23,0.6873090224416895,0.014937427114199162,0.23398793936154996,2,0.07501868161022798,2,7,3,4,2023,8,23,2
RB09170,2024-04-19,0.6873090224416895,-0.04816304563796683,-0.3442598284271229,2,0.0061519193590584,2,0,0,4,2024,4,19,4
RB04588,2024-11-26,1.1695111979288668,-0.024754805746034284,-0.05048810211003426,1,0.0705756646907977,2,3,1,3,2024,11,26,1
RB07814,2024-06-25,0.6873090224416895,0.03427466876405648,0.13087193557657176,2,0.09612301197752189,0,1,1,4,2024,6,25,1
RB03575,2023-02-14,0.6873090224416895,-0.16011549729503552,-0.2801868689464195,2,-0.11603104592527473,2,2,1,4,2023,2,14,1
RB02874,2023-04-11,0.6873090224416895,-0.14993800168984744,0.03595061707477236,2,-0.104923503626699,0,7,2,4,2023,4,11,1
RB04673,2024-10-04,1.1695111979288668,-0.07360678465093698,-0.4239246909239216,2,0.014123214420389225,2,5,4,3,2024,10,4,4
RB00258,2023-02-20,1.1695111979288668,0.0851621467899968,0.08335050201900608,3,0.19759367779921674,1,2,2,3,2023,2,20,0
RB04672,2024-04-15,-1.7237018549941974,0.14012062305801234,0.16944141561862502,1,-0.0356647104708738,1,7,2,0,2024,4,15,0
RB03869,2024-02-26,-1.7237018549941974,-0.19166573367111853,0.21379158474053425,3,-0.29126886030633437,2,4,2,0,2024,2,26,0
RB05829,2023-07-14,-0.2770953285326653,0.08923314503207203,-0.034427795554965016,2,0.06371512385932444,1,2,4,2,2023,7,14,4
RB03728,2024-02-02,0.20510684695451212,0.1859193532813586,0.15193909434136835,0,0.20922392797066663,0,7,1,1,2024,2,2,4
RB00412,2023-02-04,-0.2770953285326653,-0.0919262767402755,-0.33221619426077253,3,-0.11073862871242394,2,3,2,2,2023,2,4,5
RB03379,2023-03-10,-0.2770953285326653,-0.07157128552989937,0.27282428311890733,2,-0.09113708347964322,2,2,2,2,2023,3,10,4
RB01259,2024-08-19,0.20510684695451212,0.05055866173235738,0.05865712032172425,2,0.07018363378614208,0,4,1,1,2024,8,19,0
RB02313,2023-04-12,-1.7237018549941974,0.14622712042112518,0.10227052829578387,3,-0.030960339615006424,2,4,2,0,2023,4,12,2
RB03923,2023-01-15,-1.7237018549941974,-0.2232159700472015,0.21020841310461466,2,-0.31557477639498244,2,2,3,0,2023,1,15,6
RB00322,2023-08-31,1.1695111979288668,0.10042839019777888,0.24632627798704015,2,0.21523506850871937,1,5,4,3,2023,8,31,3
RB01702,2023-09-14,0.6873090224416895,-0.21405622400253224,-0.29923740719795916,4,-0.17490102010772615,0,0,2,4,2023,9,14,3
RB02358,2024-07-01,-1.7237018549941974,-0.42269488390888754,0.26317970622016307,1,-0.46925089101998324,2,2,2,0,2024,7,1,0
RB03022,2024-04-08,1.1695111979288668,0.23986007998885536,-0.05146076263370224,4,0.3763597703221769,0,7,1,3,2024,4,8,0
RB01436,2023-10-21,0.20510684695451212,-0.19166573367111853,-0.14041302565710795,4,-0.1786253137019545,2,4,4,1,2023,10,21,5
RB00611,2024-08-21,-0.2770953285326653,-0.036967800472259955,0.2249364382107614,2,-0.057814456583916006,1,4,1,2,2024,8,21,2
RB01783,2024-03-26,0.20510684695451212,-0.10312152190598237,-0.16331848836610594,2,-0.08767414382185197,1,0,4,1,2024,3,26,1
RB01536,2023-09-22,-1.7237018549941974,-0.0033820649751393514,-0.30132953724083905,1,-0.14621742558375705,2,4,1,0,2023,9,22,4
RB00534,2023-10-02,-0.2770953285326653,-0.18047048850541164,-0.061916252124853806,4,-0.19600535047502007,0,1,2,2,2023,10,2,0
RB08547,2024-07-02,1.1695111979288668,-0.0440920473958916,-0.30532597416208695,2,0.04822990312542767,2,7,0,3,2024,7,2,1
RB02964,2024-03-14,-1.7237018549941974,-0.04205654827485399,-0.10374663021686416,3,-0.17601177433758372,1,4,0,0,2024,3,14,3
RB08103,2024-10-13,0.6873090224416895,-0.03595005091174115,0.08935378124104182,3,0.019480970117349287,1,6,2,4,2024,10,13,6
RB06748,2024-06-09,0.6873090224416895,-0.13365400872154656,-0.3980378240713767,5,-0.08715143594897781,2,0,3,4,2024,6,9,6
RB06119,2023-01-06,0.20510684695451212,0.07905564942688395,-0.10796823764191572,1,0.09945527466709461,1,6,2,1,2023,1,6,4
RB04256,2024-08-16,-1.7237018549941974,-0.18250598762644926,0.202036407842024,3,-0.2842123040225333,1,4,3,0,2024,8,16,4
RB02991,2024-04-22,0.6873090224416895,0.08414439722947799,-0.28313961749509153,3,0.150549969240543,2,3,1,4,2024,4,22,0
RB05765,2024-10-01,-0.2770953285326653,-0.204896477957863,0.15604404225932267,2,-0.2195272047543569,1,6,0,2,2024,10,1,1
RB02143,2023-02-27,1.1695111979288668,-0.07869553245353102,0.02137836432559958,3,0.00824275085055501,1,4,3,3,2023,2,27,0
